folder,filename,layer,group,score,kill_chain
malware,pryx_ransomware,dst-ioc,dst.ransomware,95,impact
malware,punisher_ransomware,dst-ioc,dst.ransomware,95,impact
malware,pysa_ransomware,dst-ioc,dst.ransomware,95,impact
malware,quantum_ransomware,dst-ioc,dst.ransomware,95,impact
malware,radar_ransomware,dst-ioc,dst.ransomware,95,impact
malware,ragnarok,dst-ioc,dst.ransomware,95,impact
malware,rakhni_ransomware,dst-ioc,dst.ransomware,95,impact
malware,rawld_ransomware,dst-ioc,dst.ransomware,95,impact
malware,red_ransomware,dst-ioc,dst.ransomware,95,impact
malware,reddot_ransomware,dst-ioc,dst.ransomware,95,impact
malware,rhysida,dst-ioc,dst.ransomware,95,impact
malware,risen_ransomware,dst-ioc,dst.ransomware,95,impact
malware,rogue_ransomware,dst-ioc,dst.ransomware,95,impact
malware,rook_ransomware,dst-ioc,dst.ransomware,95,impact
malware,royal_ransomware,dst-ioc,dst.ransomware,95,impact
malware,rtm_ransomware,dst-ioc,dst.ransomware,95,impact
malware,ryuk,dst-ioc,dst.ransomware,95,impact
malware,seth_ransomware,dst-ioc,dst.ransomware,95,impact
malware,sfile_ransomware,dst-ioc,dst.ransomware,95,impact
malware,shadow_ransomware,dst-ioc,dst.ransomware,95,impact
malware,sicari_ransomware,dst-ioc,dst.ransomware,95,impact
malware,silent_ransomware,dst-ioc,dst.ransomware,95,impact
malware,slnya_ransomware,dst-ioc,dst.ransomware,95,impact
malware,slug_ransomware,dst-ioc,dst.ransomware,95,impact
malware,smert_ransomware,dst-ioc,dst.ransomware,95,impact
malware,sodinokibi,dst-ioc,dst.ransomware,95,impact
malware,stop_ransomware,dst-ioc,dst.ransomware,95,impact
malware,stormous_ransomware,dst-ioc,dst.ransomware,95,impact
malware,sugar_ransomware,dst-ioc,dst.ransomware,95,impact
malware,tengu_ransomware,dst-ioc,dst.ransomware,95,impact
malware,teslacrypt,dst-ioc,dst.ransomware,95,impact
malware,threeam_ransomware,dst-ioc,dst.ransomware,95,impact
malware,unk_ransomware,dst-ioc,dst.ransomware,95,impact
malware,vect_ransomware,dst-ioc,dst.ransomware,95,impact
malware,wannacry,dst-ioc,dst.ransomware,95,impact
malware,weaxor_ransomware,dst-ioc,dst.ransomware,95,impact
malware,wholocked_ransomware,dst-ioc,dst.ransomware,95,impact
malware,adwind,dst-ioc,dst.rat,90,command-and-control
malware,agenttesla,dst-ioc,dst.rat,90,command-and-control
malware,ammyyrat,dst-ioc,dst.rat,90,command-and-control
malware,amnesiarat,dst-ioc,dst.rat,90,command-and-control
malware,android_ahmythrat,dst-ioc,dst.rat,90,command-and-control
malware,android_androrat,dst-ioc,dst.rat,90,command-and-control
malware,android_arsinkrat,dst-ioc,dst.rat,90,command-and-control
malware,android_clayrat,dst-ioc,dst.rat,90,command-and-control
malware,android_craxrat,dst-ioc,dst.rat,90,command-and-control
malware,android_fakemrat,dst-ioc,dst.rat,90,command-and-control
malware,android_ghostbatrat,dst-ioc,dst.rat,90,command-and-control
malware,android_goatrat,dst-ioc,dst.rat,90,command-and-control
malware,android_ligarat,dst-ioc,dst.rat,90,command-and-control
malware,android_megasrat,dst-ioc,dst.rat,90,command-and-control
malware,android_mmrat,dst-ioc,dst.rat,90,command-and-control
malware,android_oblivionrat,dst-ioc,dst.rat,90,command-and-control
malware,android_pekkarat,dst-ioc,dst.rat,90,command-and-control
malware,android_pjobrat,dst-ioc,dst.rat,90,command-and-control
malware,android_rafelrat,dst-ioc,dst.rat,90,command-and-control
malware,android_sandrorat,dst-ioc,dst.rat,90,command-and-control
malware,android_shahilrat,dst-ioc,dst.rat,90,command-and-control
malware,android_spysolrrat,dst-ioc,dst.rat,90,command-and-control
malware,android_surxrat,dst-ioc,dst.rat,90,command-and-control
malware,android_telerat,dst-ioc,dst.rat,90,command-and-control
malware,android_wolfrat,dst-ioc,dst.rat,90,command-and-control
malware,anonrat,dst-ioc,dst.rat,90,command-and-control
malware,antigravityrat,dst-ioc,dst.rat,90,command-and-control
malware,apt_goldenrat,dst-ioc,dst.rat,90,command-and-control
malware,apt_packrat,dst-ioc,dst.rat,90,command-and-control
malware,arrowrat,dst-ioc,dst.rat,90,command-and-control
malware,artemisrat,dst-ioc,dst.rat,90,command-and-control
malware,astarionrat,dst-ioc,dst.rat,90,command-and-control
malware,asyncrat,dst-ioc,dst.rat,90,command-and-control
malware,athenagorat,dst-ioc,dst.rat,90,command-and-control
malware,avemaria,dst-ioc,dst.rat,90,command-and-control
malware,babylonrat,dst-ioc,dst.rat,90,command-and-control
malware,balkanrat,dst-ioc,dst.rat,90,command-and-control
malware,bandook,dst-ioc,dst.rat,90,command-and-control
malware,bezigaterat,dst-ioc,dst.rat,90,command-and-control
malware,bifrost,dst-ioc,dst.rat,90,command-and-control
malware,bitrat,dst-ioc,dst.rat,90,command-and-control
malware,blacknixrat,dst-ioc,dst.rat,90,command-and-control
malware,blackrat,dst-ioc,dst.rat,90,command-and-control
malware,blackreaperrat,dst-ioc,dst.rat,90,command-and-control
malware,bluebananarat,dst-ioc,dst.rat,90,command-and-control
malware,bozokrat,dst-ioc,dst.rat,90,command-and-control
malware,brookrat,dst-ioc,dst.rat,90,command-and-control
malware,buterat,dst-ioc,dst.rat,90,command-and-control
malware,cabinetrat,dst-ioc,dst.rat,90,command-and-control
malware,cannibalrat,dst-ioc,dst.rat,90,command-and-control
malware,cardinalrat,dst-ioc,dst.rat,90,command-and-control
malware,cashrat,dst-ioc,dst.rat,90,command-and-control
malware,cgnrat,dst-ioc,dst.rat,90,command-and-control
malware,chaosrat,dst-ioc,dst.rat,90,command-and-control
malware,cirenegrat,dst-ioc,dst.rat,90,command-and-control
malware,clientmeshrat,dst-ioc,dst.rat,90,command-and-control
malware,cobianrat,dst-ioc,dst.rat,90,command-and-control
malware,cotxrat,dst-ioc,dst.rat,90,command-and-control
malware,crysomerat,dst-ioc,dst.rat,90,command-and-control
malware,csharpstreamerrat,dst-ioc,dst.rat,90,command-and-control
malware,cybergaterat,dst-ioc,dst.rat,90,command-and-control
malware,darkrat,dst-ioc,dst.rat,90,command-and-control
malware,dcrat,dst-ioc,dst.rat,90,command-and-control
malware,deedrat,dst-ioc,dst.rat,90,command-and-control
malware,desckvbrat,dst-ioc,dst.rat,90,command-and-control
malware,dexwarerat,dst-ioc,dst.rat,90,command-and-control
malware,diablorat,dst-ioc,dst.rat,90,command-and-control
malware,diamondfoxrat,dst-ioc,dst.rat,90,command-and-control
malware,duckrat,dst-ioc,dst.rat,90,command-and-control
malware,dustrat,dst-ioc,dst.rat,90,command-and-control
malware,dynamicrat,dst-ioc,dst.rat,90,command-and-control
malware,eaglerat,dst-ioc,dst.rat,90,command-and-control
malware,ekiparat,dst-ioc,dst.rat,90,command-and-control
malware,electrorat,dst-ioc,dst.rat,90,command-and-control
malware,elf_cronrat,dst-ioc,dst.rat,90,command-and-control
malware,elf_gobrat,dst-ioc,dst.rat,90,command-and-control
malware,elf_hiatusrat,dst-ioc,dst.rat,90,command-and-control
malware,elf_labrat,dst-ioc,dst.rat,90,command-and-control
malware,empirerat,dst-ioc,dst.rat,90,command-and-control
malware,epsteinrat,dst-ioc,dst.rat,90,command-and-control
malware,fatherrat,dst-ioc,dst.rat,90,command-and-control
malware,fenixrat,dst-ioc,dst.rat,90,command-and-control
malware,frat,dst-ioc,dst.rat,90,command-and-control
malware,gh0strat,dst-ioc,dst.rat,90,command-and-control
malware,goblinrat,dst-ioc,dst.rat,90,command-and-control
malware,godrat,dst-ioc,dst.rat,90,command-and-control
malware,gorat,dst-ioc,dst.rat,90,command-and-control
malware,gravityrat,dst-ioc,dst.rat,90,command-and-control
malware,greamerat,dst-ioc,dst.rat,90,command-and-control
malware,grobrat,dst-ioc,dst.rat,90,command-and-control
malware,habitsrat,dst-ioc,dst.rat,90,command-and-control
malware,hiverat,dst-ioc,dst.rat,90,command-and-control
malware,hvncrat,dst-ioc,dst.rat,90,command-and-control
malware,hzrat,dst-ioc,dst.rat,90,command-and-control
malware,i2prat,dst-ioc,dst.rat,90,command-and-control
malware,icerat,dst-ioc,dst.rat,90,command-and-control
malware,imminentrat,dst-ioc,dst.rat,90,command-and-control
malware,infinityrat,dst-ioc,dst.rat,90,command-and-control
malware,innfirat,dst-ioc,dst.rat,90,command-and-control
malware,janelarat,dst-ioc,dst.rat,90,command-and-control
malware,javarat,dst-ioc,dst.rat,90,command-and-control
malware,jerryrat,dst-ioc,dst.rat,90,command-and-control
malware,jrat,dst-ioc,dst.rat,90,command-and-control
malware,jshellrat,dst-ioc,dst.rat,90,command-and-control
malware,karstorat,dst-ioc,dst.rat,90,command-and-control
malware,kazakrat,dst-ioc,dst.rat,90,command-and-control
malware,khrat,dst-ioc,dst.rat,90,command-and-control
malware,kwampirsrat,dst-ioc,dst.rat,90,command-and-control
malware,limerat,dst-ioc,dst.rat,90,command-and-control
malware,lodarat,dst-ioc,dst.rat,90,command-and-control
malware,lokirat,dst-ioc,dst.rat,90,command-and-control
malware,loopbackrat,dst-ioc,dst.rat,90,command-and-control
malware,lostdoorrat,dst-ioc,dst.rat,90,command-and-control
malware,luminositylinkrat,dst-ioc,dst.rat,90,command-and-control
malware,luxnetrat,dst-ioc,dst.rat,90,command-and-control
malware,masonrat,dst-ioc,dst.rat,90,command-and-control
malware,megalodonhttprat,dst-ioc,dst.rat,90,command-and-control
malware,modelorat,dst-ioc,dst.rat,90,command-and-control
malware,modirat,dst-ioc,dst.rat,90,command-and-control
malware,moonriserat,dst-ioc,dst.rat,90,command-and-control
malware,moorat,dst-ioc,dst.rat,90,command-and-control
malware,mostererat,dst-ioc,dst.rat,90,command-and-control
malware,n3xtrat,dst-ioc,dst.rat,90,command-and-control
malware,nanocore,dst-ioc,dst.rat,90,command-and-control
malware,narniarat,dst-ioc,dst.rat,90,command-and-control
malware,neptunerat,dst-ioc,dst.rat,90,command-and-control
malware,nestrat,dst-ioc,dst.rat,90,command-and-control
malware,neurorat,dst-ioc,dst.rat,90,command-and-control
malware,newsrat,dst-ioc,dst.rat,90,command-and-control
malware,nhattuanblrat,dst-ioc,dst.rat,90,command-and-control
malware,nicerat,dst-ioc,dst.rat,90,command-and-control
malware,njrat,dst-ioc,dst.rat,90,command-and-control
malware,obliquerat,dst-ioc,dst.rat,90,command-and-control
malware,octorat,dst-ioc,dst.rat,90,command-and-control
malware,orcusrat,dst-ioc,dst.rat,90,command-and-control
malware,oxtarat,dst-ioc,dst.rat,90,command-and-control
malware,panteganarat,dst-ioc,dst.rat,90,command-and-control
malware,paradoxrat,dst-ioc,dst.rat,90,command-and-control
malware,pepperat,dst-ioc,dst.rat,90,command-and-control
malware,peppyrat,dst-ioc,dst.rat,90,command-and-control
malware,perseusrat,dst-ioc,dst.rat,90,command-and-control
malware,phantomrat,dst-ioc,dst.rat,90,command-and-control
malware,plasmarat,dst-ioc,dst.rat,90,command-and-control
malware,pocorat,dst-ioc,dst.rat,90,command-and-control
malware,poetrat,dst-ioc,dst.rat,90,command-and-control
malware,prat,dst-ioc,dst.rat,90,command-and-control
malware,prctrlrat,dst-ioc,dst.rat,90,command-and-control
malware,prorat,dst-ioc,dst.rat,90,command-and-control
malware,pulsarrat,dst-ioc,dst.rat,90,command-and-control
malware,punisherrat,dst-ioc,dst.rat,90,command-and-control
malware,pupyrat,dst-ioc,dst.rat,90,command-and-control
malware,pyxierat,dst-ioc,dst.rat,90,command-and-control
malware,qarallaxrat,dst-ioc,dst.rat,90,command-and-control
malware,qeallerrat,dst-ioc,dst.rat,90,command-and-control
malware,qrat,dst-ioc,dst.rat,90,command-and-control
malware,quasarrat,dst-ioc,dst.rat,90,command-and-control
malware,remcos,dst-ioc,dst.rat,90,command-and-control
malware,remexirat,dst-ioc,dst.rat,90,command-and-control
malware,remotexrat,dst-ioc,dst.rat,90,command-and-control
malware,retroc2rat,dst-ioc,dst.rat,90,command-and-control
malware,revcoderat,dst-ioc,dst.rat,90,command-and-control
malware,revengerat,dst-ioc,dst.rat,90,command-and-control
malware,revetrat,dst-ioc,dst.rat,90,command-and-control
malware,rmsrat,dst-ioc,dst.rat,90,command-and-control
malware,saefkorat,dst-ioc,dst.rat,90,command-and-control
malware,saferat,dst-ioc,dst.rat,90,command-and-control
malware,samorat,dst-ioc,dst.rat,90,command-and-control
malware,sealrat,dst-ioc,dst.rat,90,command-and-control
malware,sectoprat,dst-ioc,dst.rat,90,command-and-control
malware,seroxenrat,dst-ioc,dst.rat,90,command-and-control
malware,setcoderat,dst-ioc,dst.rat,90,command-and-control
malware,shadowrat,dst-ioc,dst.rat,90,command-and-control
malware,shadowtechrat,dst-ioc,dst.rat,90,command-and-control
malware,shellresetrat,dst-ioc,dst.rat,90,command-and-control
malware,shimrat,dst-ioc,dst.rat,90,command-and-control
malware,silentsyncrat,dst-ioc,dst.rat,90,command-and-control
malware,simayrat,dst-ioc,dst.rat,90,command-and-control
malware,skidrat,dst-ioc,dst.rat,90,command-and-control
malware,smallnetrat,dst-ioc,dst.rat,90,command-and-control
malware,sockrat,dst-ioc,dst.rat,90,command-and-control
malware,sombrat,dst-ioc,dst.rat,90,command-and-control
malware,sosihvncrat,dst-ioc,dst.rat,90,command-and-control
malware,spicerat,dst-ioc,dst.rat,90,command-and-control
malware,spygaterat,dst-ioc,dst.rat,90,command-and-control
malware,stilachirat,dst-ioc,dst.rat,90,command-and-control
malware,strrat,dst-ioc,dst.rat,90,command-and-control
malware,stxrat,dst-ioc,dst.rat,90,command-and-control
malware,superbearrat,dst-ioc,dst.rat,90,command-and-control
malware,svcreadyrat,dst-ioc,dst.rat,90,command-and-control
malware,swaetrat,dst-ioc,dst.rat,90,command-and-control
malware,swamprat,dst-ioc,dst.rat,90,command-and-control
malware,sysrat,dst-ioc,dst.rat,90,command-and-control
malware,thecultrat,dst-ioc,dst.rat,90,command-and-control
malware,therat,dst-ioc,dst.rat,90,command-and-control
malware,torctrat,dst-ioc,dst.rat,90,command-and-control
malware,trat,dst-ioc,dst.rat,90,command-and-control
malware,turkojanrat,dst-ioc,dst.rat,90,command-and-control
malware,tvrat,dst-ioc,dst.rat,90,command-and-control
malware,uboatrat,dst-ioc,dst.rat,90,command-and-control
malware,udprat,dst-ioc,dst.rat,90,command-and-control
malware,unidentrat,dst-ioc,dst.rat,90,command-and-control
malware,valleyrat,dst-ioc,dst.rat,90,command-and-control
malware,vbrat,dst-ioc,dst.rat,90,command-and-control
malware,venom,dst-ioc,dst.rat,90,command-and-control
malware,venusrat,dst-ioc,dst.rat,90,command-and-control
malware,vespyrat,dst-ioc,dst.rat,90,command-and-control
malware,vilerat,dst-ioc,dst.rat,90,command-and-control
malware,violetrat,dst-ioc,dst.rat,90,command-and-control
malware,virusrat,dst-ioc,dst.rat,90,command-and-control
malware,vncrat,dst-ioc,dst.rat,90,command-and-control
malware,vxrat,dst-ioc,dst.rat,90,command-and-control
malware,webffrat,dst-ioc,dst.rat,90,command-and-control
malware,wincirrat,dst-ioc,dst.rat,90,command-and-control
malware,wograt,dst-ioc,dst.rat,90,command-and-control
malware,woodyrat,dst-ioc,dst.rat,90,command-and-control
malware,xenorat,dst-ioc,dst.rat,90,command-and-control
malware,xtrat,dst-ioc,dst.rat,90,command-and-control
malware,xworm,dst-ioc,dst.rat,90,command-and-control
malware,zenrat,dst-ioc,dst.rat,90,command-and-control
malware,zgrat,dst-ioc,dst.rat,90,command-and-control
malware,0bj3ctivity,dst-ioc,dst.stealer,85,credential-access
malware,0xthief,dst-ioc,dst.stealer,85,credential-access
malware,44caliber,dst-ioc,dst.stealer,85,credential-access
malware,agniane,dst-ioc,dst.stealer,85,credential-access
malware,ailurophile,dst-ioc,dst.stealer,85,credential-access
malware,album,dst-ioc,dst.stealer,85,credential-access
malware,android_facestealer,dst-ioc,dst.stealer,85,credential-access
malware,arkei,dst-ioc,dst.stealer,85,credential-access
malware,aurora,dst-ioc,dst.stealer,85,credential-access
malware,azorult,dst-ioc,dst.stealer,85,credential-access
malware,baldr,dst-ioc,dst.stealer,85,credential-access
malware,bitstealer,dst-ioc,dst.stealer,85,credential-access
malware,chstealer,dst-ioc,dst.stealer,85,credential-access
malware,cmdstealer,dst-ioc,dst.stealer,85,credential-access
malware,crmstealer,dst-ioc,dst.stealer,85,credential-access
malware,crystealer,dst-ioc,dst.stealer,85,credential-access
malware,cyberstealer,dst-ioc,dst.stealer,85,credential-access
malware,deltastealer,dst-ioc,dst.stealer,85,credential-access
malware,dtstealer,dst-ioc,dst.stealer,85,credential-access
malware,evilstealer,dst-ioc,dst.stealer,85,credential-access
malware,fbstealer,dst-ioc,dst.stealer,85,credential-access
malware,formbook,dst-ioc,dst.stealer,85,credential-access
malware,generic_stealer,dst-ioc,dst.stealer,85,credential-access
malware,microstealer,dst-ioc,dst.stealer,85,credential-access
malware,mirai_stealer,dst-ioc,dst.stealer,85,credential-access
malware,mrstealer,dst-ioc,dst.stealer,85,credential-access
malware,mstealer,dst-ioc,dst.stealer,85,credential-access
malware,nodestealer,dst-ioc,dst.stealer,85,credential-access
malware,ntstealer,dst-ioc,dst.stealer,85,credential-access
malware,osx_clipstealer,dst-ioc,dst.stealer,85,credential-access
malware,pswstealer,dst-ioc,dst.stealer,85,credential-access
malware,pycstealer,dst-ioc,dst.stealer,85,credential-access
malware,raccoon,dst-ioc,dst.stealer,85,credential-access
malware,rainstealer,dst-ioc,dst.stealer,85,credential-access
malware,redline,dst-ioc,dst.stealer,85,credential-access
malware,rhadamanthys,dst-ioc,dst.stealer,85,credential-access
malware,risepro,dst-ioc,dst.stealer,85,credential-access
malware,sharkstealer,dst-ioc,dst.stealer,85,credential-access
malware,steamstealer,dst-ioc,dst.stealer,85,credential-access
malware,svcstealer,dst-ioc,dst.stealer,85,credential-access
malware,vidar,dst-ioc,dst.stealer,85,credential-access
malware,vystealer,dst-ioc,dst.stealer,85,credential-access
malware,wifistealer,dst-ioc,dst.stealer,85,credential-access
malware,ytstealer,dst-ioc,dst.stealer,85,credential-access
malware,zstealer,dst-ioc,dst.stealer,85,credential-access
root,mass_scanner,src-ioc,src.scanner,60,reconnaissance
root,mass_scanner_cidr,src-ioc,src.scanner,60,reconnaissance
suspicious,anonymous_web_proxy,dst-ioc,dst.anonymizer,50,defense-evasion
suspicious,blockchain_dns,dst-ioc,dst.anonymizer,50,defense-evasion
suspicious,dns_tunneling_service,dst-ioc,dst.anonymizer,50,defense-evasion
suspicious,i2p,dst-ioc,dst.anonymizer,50,defense-evasion
suspicious,onion,dst-ioc,dst.anonymizer,50,defense-evasion
suspicious,port_proxy,dst-ioc,dst.anonymizer,50,defense-evasion
suspicious,dprk_silivaccine,dst-ioc,dst.malware,80,execution
suspicious,superfish,dst-ioc,dst.malware,80,execution
suspicious,web_shells,dst-ioc,dst.malware,80,execution
suspicious,crypto_mining,dst-ioc,dst.miner,60,impact
suspicious,android_pua,dst-ioc,dst.suspicious,40,resource-development
suspicious,bad_history,dst-ioc,dst.suspicious,40,resource-development
suspicious,bad_wpad,dst-ioc,dst.suspicious,40,resource-development
suspicious,computrace,dst-ioc,dst.suspicious,40,resource-development
suspicious,connectwise,dst-ioc,dst.suspicious,40,resource-development
suspicious,dnspod,dst-ioc,dst.suspicious,40,resource-development
suspicious,domain,dst-ioc,dst.suspicious,40,resource-development
suspicious,dynamic_domain,dst-ioc,dst.suspicious,40,resource-development
suspicious,free_web_hosting,dst-ioc,dst.suspicious,40,resource-development
suspicious,ipinfo,dst-ioc,dst.suspicious,40,resource-development
suspicious,meshagent,dst-ioc,dst.suspicious,40,resource-development
suspicious,nezha_rmmtool,dst-ioc,dst.suspicious,40,resource-development
suspicious,osx_pua,dst-ioc,dst.suspicious,40,resource-development
suspicious,parking_site,dst-ioc,dst.suspicious,40,resource-development
suspicious,pua,dst-ioc,dst.suspicious,40,resource-development
suspicious,simplehelp,dst-ioc,dst.suspicious,40,resource-development
suspicious,suspended_domain,dst-ioc,dst.suspicious,40,resource-development
suspicious,xenarmor,dst-ioc,dst.suspicious,40,resource-development
